cluster,scene,image,split
fire_c0185,fire_image0357,fire_image0357_3.png,train
fire_c0185,fire_image0357,fire_image0357_4.png,train
fire_c0473,fire_image0358,fire_image0358_0.png,train
fire_c0473,fire_image0358,fire_image0358_1.png,train
fire_c0473,fire_image0358,fire_image0358_2.png,train
fire_c0473,fire_image0358,fire_image0358_3.png,train
fire_c0473,fire_image0358,fire_image0358_4.png,train
fire_c0450,fire_image0359,fire_image0359_0.png,train
fire_c0450,fire_image0359,fire_image0359_1.png,train
fire_c0450,fire_image0359,fire_image0359_2.png,train
fire_c0450,fire_image0359,fire_image0359_3.png,train
fire_c0450,fire_image0359,fire_image0359_4.png,train
fire_c0368,fire_image0360,fire_image0360_0.png,test
fire_c0368,fire_image0360,fire_image0360_1.png,test
fire_c0368,fire_image0360,fire_image0360_2.png,test
fire_c0368,fire_image0360,fire_image0360_3.png,test
fire_c0368,fire_image0360,fire_image0360_4.png,test
fire_c0418,fire_image0361,fire_image0361_0.png,val
fire_c0418,fire_image0361,fire_image0361_1.png,val
fire_c0418,fire_image0361,fire_image0361_2.png,val
fire_c0418,fire_image0361,fire_image0361_3.png,val
fire_c0418,fire_image0361,fire_image0361_4.png,val
fire_c0001,fire_image0362,fire_image0362_0.png,train
fire_c0001,fire_image0362,fire_image0362_1.png,train
fire_c0001,fire_image0362,fire_image0362_2.png,train
fire_c0001,fire_image0362,fire_image0362_3.png,train
fire_c0001,fire_image0362,fire_image0362_4.png,train
fire_c0128,fire_image0363,fire_image0363_0.png,train
fire_c0128,fire_image0363,fire_image0363_1.png,train
fire_c0128,fire_image0363,fire_image0363_2.png,train
fire_c0128,fire_image0363,fire_image0363_3.png,train
fire_c0128,fire_image0363,fire_image0363_4.png,train
fire_c0038,fire_image0364,fire_image0364_0.png,train
fire_c0038,fire_image0364,fire_image0364_1.png,train
fire_c0038,fire_image0364,fire_image0364_2.png,train
fire_c0038,fire_image0364,fire_image0364_3.png,train
fire_c0038,fire_image0364,fire_image0364_4.png,train
fire_c0036,fire_image0365,fire_image0365_0.png,train
fire_c0036,fire_image0365,fire_image0365_1.png,train
fire_c0036,fire_image0365,fire_image0365_2.png,train
fire_c0036,fire_image0365,fire_image0365_3.png,train
fire_c0036,fire_image0365,fire_image0365_4.png,train
fire_c0244,fire_image0366,fire_image0366_0.png,val
fire_c0244,fire_image0366,fire_image0366_1.png,val
fire_c0244,fire_image0366,fire_image0366_2.png,val
fire_c0244,fire_image0366,fire_image0366_3.png,val
fire_c0244,fire_image0366,fire_image0366_4.png,val
fire_c0434,fire_image0367,fire_image0367_0.png,test
fire_c0434,fire_image0367,fire_image0367_1.png,test
fire_c0434,fire_image0367,fire_image0367_2.png,test
fire_c0434,fire_image0367,fire_image0367_3.png,test
fire_c0434,fire_image0367,fire_image0367_4.png,test
fire_c0171,fire_image0368,fire_image0368_0.png,train
fire_c0171,fire_image0368,fire_image0368_1.png,train
fire_c0171,fire_image0368,fire_image0368_2.png,train
fire_c0171,fire_image0368,fire_image0368_3.png,train
fire_c0171,fire_image0368,fire_image0368_4.png,train
fire_c0424,fire_image0369,fire_image0369_0.png,val
fire_c0424,fire_image0369,fire_image0369_1.png,val
fire_c0424,fire_image0369,fire_image0369_2.png,val
fire_c0424,fire_image0369,fire_image0369_3.png,val
fire_c0424,fire_image0369,fire_image0369_4.png,val
fire_c0313,fire_image0370,fire_image0370_0.png,val
fire_c0313,fire_image0370,fire_image0370_1.png,val
fire_c0313,fire_image0370,fire_image0370_2.png,val
fire_c0313,fire_image0370,fire_image0370_3.png,val
fire_c0313,fire_image0370,fire_image0370_4.png,val
fire_c0297,fire_image0371,fire_image0371_0.png,train
fire_c0297,fire_image0371,fire_image0371_1.png,train
fire_c0297,fire_image0371,fire_image0371_2.png,train
fire_c0297,fire_image0371,fire_image0371_3.png,train
fire_c0297,fire_image0371,fire_image0371_4.png,train
fire_c0200,fire_image0372,fire_image0372_0.png,train
fire_c0200,fire_image0372,fire_image0372_1.png,train
fire_c0200,fire_image0372,fire_image0372_2.png,train
fire_c0200,fire_image0372,fire_image0372_3.png,train
fire_c0200,fire_image0372,fire_image0372_4.png,train
fire_c0334,fire_image0373,fire_image0373_0.png,val
fire_c0334,fire_image0373,fire_image0373_1.png,val
fire_c0334,fire_image0373,fire_image0373_2.png,val
fire_c0334,fire_image0373,fire_image0373_3.png,val
fire_c0334,fire_image0373,fire_image0373_4.png,val
fire_c0068,fire_image0374,fire_image0374_0.png,train
fire_c0068,fire_image0374,fire_image0374_1.png,train
fire_c0068,fire_image0374,fire_image0374_2.png,train
fire_c0068,fire_image0374,fire_image0374_3.png,train
fire_c0068,fire_image0374,fire_image0374_4.png,train
fire_c0303,fire_image0375,fire_image0375_0.png,train
fire_c0303,fire_image0375,fire_image0375_1.png,train
fire_c0303,fire_image0375,fire_image0375_2.png,train
fire_c0303,fire_image0375,fire_image0375_3.png,train
fire_c0303,fire_image0375,fire_image0375_4.png,train
fire_c0501,fire_image0376,fire_image0376_0.png,val
fire_c0501,fire_image0376,fire_image0376_1.png,val
fire_c0501,fire_image0376,fire_image0376_2.png,val
fire_c0501,fire_image0376,fire_image0376_3.png,val
fire_c0501,fire_image0376,fire_image0376_4.png,val
fire_c0174,fire_image0377,fire_image0377_0.png,train
fire_c0174,fire_image0377,fire_image0377_1.png,train
fire_c0174,fire_image0377,fire_image0377_2.png,train
fire_c0174,fire_image0377,fire_image0377_3.png,train
fire_c0174,fire_image0377,fire_image0377_4.png,train
fire_c0277,fire_image0378,fire_image0378_0.png,val
fire_c0277,fire_image0378,fire_image0378_1.png,val
fire_c0277,fire_image0378,fire_image0378_2.png,val
fire_c0277,fire_image0378,fire_image0378_3.png,val
fire_c0277,fire_image0378,fire_image0378_4.png,val
fire_c0078,fire_image0379,fire_image0379_0.png,train
fire_c0078,fire_image0379,fire_image0379_1.png,train
fire_c0078,fire_image0379,fire_image0379_2.png,train
fire_c0078,fire_image0379,fire_image0379_3.png,train
fire_c0078,fire_image0379,fire_image0379_4.png,train
fire_c0262,fire_image0380,fire_image0380_0.png,val
fire_c0262,fire_image0380,fire_image0380_1.png,val
fire_c0262,fire_image0380,fire_image0380_2.png,val
fire_c0262,fire_image0380,fire_image0380_3.png,val
fire_c0262,fire_image0380,fire_image0380_4.png,val
fire_c0213,fire_image0381,fire_image0381_0.png,test
fire_c0213,fire_image0381,fire_image0381_1.png,test
fire_c0213,fire_image0381,fire_image0381_2.png,test
fire_c0213,fire_image0381,fire_image0381_3.png,test
fire_c0213,fire_image0381,fire_image0381_4.png,test
fire_c0330,fire_image0382,fire_image0382_0.png,train
fire_c0330,fire_image0382,fire_image0382_1.png,train
fire_c0330,fire_image0382,fire_image0382_2.png,train
fire_c0330,fire_image0382,fire_image0382_3.png,train
fire_c0330,fire_image0382,fire_image0382_4.png,train
fire_c0165,fire_image0383,fire_image0383_0.png,train
fire_c0165,fire_image0383,fire_image0383_1.png,train
fire_c0165,fire_image0383,fire_image0383_2.png,train
fire_c0165,fire_image0383,fire_image0383_3.png,train
fire_c0165,fire_image0383,fire_image0383_4.png,train
fire_c0153,fire_image0384,fire_image0384_0.png,train
fire_c0153,fire_image0384,fire_image0384_1.png,train
fire_c0153,fire_image0384,fire_image0384_2.png,train
fire_c0153,fire_image0384,fire_image0384_3.png,train
fire_c0153,fire_image0384,fire_image0384_4.png,train
fire_c0407,fire_image0385,fire_image0385_0.png,test
fire_c0407,fire_image0385,fire_image0385_1.png,test
fire_c0407,fire_image0385,fire_image0385_2.png,test
fire_c0407,fire_image0385,fire_image0385_3.png,test
fire_c0407,fire_image0385,fire_image0385_4.png,test
fire_c0070,fire_image0386,fire_image0386_0.png,train
fire_c0070,fire_image0386,fire_image0386_1.png,train
fire_c0070,fire_image0386,fire_image0386_2.png,train
fire_c0070,fire_image0386,fire_image0386_3.png,train
fire_c0070,fire_image0386,fire_image0386_4.png,train
fire_c0469,fire_image0387,fire_image0387_0.png,test
fire_c0469,fire_image0387,fire_image0387_1.png,test
fire_c0469,fire_image0387,fire_image0387_2.png,test
fire_c0469,fire_image0387,fire_image0387_3.png,test
fire_c0469,fire_image0387,fire_image0387_4.png,test
fire_c0209,fire_image0388,fire_image0388_0.png,val
fire_c0209,fire_image0388,fire_image0388_1.png,val
fire_c0209,fire_image0388,fire_image0388_2.png,val
fire_c0209,fire_image0388,fire_image0388_3.png,val
fire_c0209,fire_image0388,fire_image0388_4.png,val
fire_c0009,fire_image0389,fire_image0389_0.png,train
fire_c0009,fire_image0389,fire_image0389_1.png,train
fire_c0009,fire_image0389,fire_image0389_2.png,train
fire_c0009,fire_image0389,fire_image0389_3.png,train
fire_c0009,fire_image0389,fire_image0389_4.png,train
fire_c0204,fire_image0390,fire_image0390_0.png,train
fire_c0204,fire_image0390,fire_image0390_1.png,train
fire_c0204,fire_image0390,fire_image0390_2.png,train
fire_c0204,fire_image0390,fire_image0390_3.png,train
fire_c0204,fire_image0390,fire_image0390_4.png,train
fire_c0197,fire_image0391,fire_image0391_0.png,train
fire_c0197,fire_image0391,fire_image0391_1.png,train
fire_c0197,fire_image0391,fire_image0391_2.png,train
fire_c0197,fire_image0391,fire_image0391_3.png,train
fire_c0197,fire_image0391,fire_image0391_4.png,train
fire_c0462,fire_image0392,fire_image0392_0.png,train
fire_c0462,fire_image0392,fire_image0392_1.png,train
fire_c0462,fire_image0392,fire_image0392_2.png,train
fire_c0462,fire_image0392,fire_image0392_3.png,train
fire_c0462,fire_image0392,fire_image0392_4.png,train
fire_c0419,fire_image0393,fire_image0393_0.png,test
fire_c0419,fire_image0393,fire_image0393_1.png,test
fire_c0419,fire_image0393,fire_image0393_2.png,test
fire_c0419,fire_image0393,fire_image0393_3.png,test
fire_c0419,fire_image0393,fire_image0393_4.png,test
fire_c0055,fire_image0394,fire_image0394_0.png,train
fire_c0055,fire_image0394,fire_image0394_1.png,train
fire_c0055,fire_image0394,fire_image0394_2.png,train
fire_c0055,fire_image0394,fire_image0394_3.png,train
fire_c0055,fire_image0394,fire_image0394_4.png,train
fire_c0234,fire_image0395,fire_image0395_0.png,test
fire_c0234,fire_image0395,fire_image0395_1.png,test
fire_c0234,fire_image0395,fire_image0395_2.png,test
fire_c0234,fire_image0395,fire_image0395_3.png,test
fire_c0234,fire_image0395,fire_image0395_4.png,test
fire_c0462,fire_image0396,fire_image0396_0.png,train
fire_c0462,fire_image0396,fire_image0396_1.png,train
fire_c0462,fire_image0396,fire_image0396_2.png,train
fire_c0462,fire_image0396,fire_image0396_3.png,train
fire_c0462,fire_image0396,fire_image0396_4.png,train
fire_c0356,fire_image0397,fire_image0397_0.png,test
fire_c0356,fire_image0397,fire_image0397_1.png,test
fire_c0356,fire_image0397,fire_image0397_2.png,test
fire_c0356,fire_image0397,fire_image0397_3.png,test
fire_c0356,fire_image0397,fire_image0397_4.png,test
fire_c0005,fire_image0398,fire_image0398_0.png,train
fire_c0005,fire_image0398,fire_image0398_1.png,train
fire_c0005,fire_image0398,fire_image0398_2.png,train
fire_c0005,fire_image0398,fire_image0398_3.png,train
fire_c0005,fire_image0398,fire_image0398_4.png,train
fire_c0360,fire_image0399,fire_image0399_0.png,train
fire_c0360,fire_image0399,fire_image0399_1.png,train
fire_c0360,fire_image0399,fire_image0399_2.png,train
fire_c0360,fire_image0399,fire_image0399_3.png,train
fire_c0360,fire_image0399,fire_image0399_4.png,train
fire_c0300,fire_image0400,fire_image0400_0.png,train
fire_c0300,fire_image0400,fire_image0400_1.png,train
fire_c0300,fire_image0400,fire_image0400_2.png,train
fire_c0300,fire_image0400,fire_image0400_3.png,train
fire_c0300,fire_image0400,fire_image0400_4.png,train
fire_c0351,fire_image0401,fire_image0401_0.png,train
fire_c0351,fire_image0401,fire_image0401_1.png,train
fire_c0351,fire_image0401,fire_image0401_2.png,train
fire_c0351,fire_image0401,fire_image0401_3.png,train
fire_c0351,fire_image0401,fire_image0401_4.png,train
fire_c0104,fire_image0402,fire_image0402_0.png,train
fire_c0104,fire_image0402,fire_image0402_1.png,train
fire_c0104,fire_image0402,fire_image0402_2.png,train
fire_c0104,fire_image0402,fire_image0402_3.png,train
fire_c0104,fire_image0402,fire_image0402_4.png,train
fire_c0109,fire_image0403,fire_image0403_0.png,train
fire_c0109,fire_image0403,fire_image0403_1.png,train
fire_c0109,fire_image0403,fire_image0403_2.png,train
fire_c0109,fire_image0403,fire_image0403_3.png,train
fire_c0109,fire_image0403,fire_image0403_4.png,train
fire_c0167,fire_image0404,fire_image0404_0.png,train
fire_c0167,fire_image0404,fire_image0404_1.png,train
fire_c0167,fire_image0404,fire_image0404_2.png,train
fire_c0167,fire_image0404,fire_image0404_3.png,train
fire_c0167,fire_image0404,fire_image0404_4.png,train
fire_c0340,fire_image0405,fire_image0405_0.png,val
fire_c0340,fire_image0405,fire_image0405_1.png,val
fire_c0340,fire_image0405,fire_image0405_2.png,val
fire_c0340,fire_image0405,fire_image0405_3.png,val
fire_c0340,fire_image0405,fire_image0405_4.png,val
fire_c0215,fire_image0406,fire_image0406_0.png,val
fire_c0215,fire_image0406,fire_image0406_1.png,val
fire_c0215,fire_image0406,fire_image0406_2.png,val
fire_c0215,fire_image0406,fire_image0406_3.png,val
fire_c0215,fire_image0406,fire_image0406_4.png,val
fire_c0392,fire_image0407,fire_image0407_0.png,test
fire_c0392,fire_image0407,fire_image0407_1.png,test
fire_c0392,fire_image0407,fire_image0407_2.png,test
fire_c0392,fire_image0407,fire_image0407_3.png,test
fire_c0392,fire_image0407,fire_image0407_4.png,test
fire_c0436,fire_image0408,fire_image0408_0.png,val
fire_c0436,fire_image0408,fire_image0408_1.png,val
fire_c0436,fire_image0408,fire_image0408_2.png,val
fire_c0436,fire_image0408,fire_image0408_3.png,val
fire_c0436,fire_image0408,fire_image0408_4.png,val
fire_c0319,fire_image0409,fire_image0409_0.png,val
fire_c0319,fire_image0409,fire_image0409_1.png,val
fire_c0319,fire_image0409,fire_image0409_2.png,val
fire_c0319,fire_image0409,fire_image0409_3.png,val
fire_c0319,fire_image0409,fire_image0409_4.png,val
fire_c0025,fire_image0410,fire_image0410_0.png,train
fire_c0025,fire_image0410,fire_image0410_1.png,train
fire_c0025,fire_image0410,fire_image0410_2.png,train
fire_c0025,fire_image0410,fire_image0410_3.png,train
fire_c0025,fire_image0410,fire_image0410_4.png,train
fire_c0328,fire_image0411,fire_image0411_0.png,val
fire_c0328,fire_image0411,fire_image0411_1.png,val
fire_c0328,fire_image0411,fire_image0411_2.png,val
fire_c0328,fire_image0411,fire_image0411_3.png,val
fire_c0328,fire_image0411,fire_image0411_4.png,val
fire_c0160,fire_image0412,fire_image0412_0.png,train
fire_c0160,fire_image0412,fire_image0412_1.png,train
fire_c0160,fire_image0412,fire_image0412_2.png,train
fire_c0160,fire_image0412,fire_image0412_3.png,train
fire_c0160,fire_image0412,fire_image0412_4.png,train
fire_c0426,fire_image0413,fire_image0413_0.png,train
fire_c0426,fire_image0413,fire_image0413_1.png,train
fire_c0426,fire_image0413,fire_image0413_2.png,train
fire_c0426,fire_image0413,fire_image0413_3.png,train
fire_c0426,fire_image0413,fire_image0413_4.png,train
fire_c0192,fire_image0414,fire_image0414_0.png,train
fire_c0192,fire_image0414,fire_image0414_1.png,train
fire_c0192,fire_image0414,fire_image0414_2.png,train
fire_c0192,fire_image0414,fire_image0414_3.png,train
fire_c0192,fire_image0414,fire_image0414_4.png,train
fire_c0254,fire_image0415,fire_image0415_0.png,test
fire_c0254,fire_image0415,fire_image0415_1.png,test
fire_c0254,fire_image0415,fire_image0415_2.png,test
fire_c0254,fire_image0415,fire_image0415_3.png,test
fire_c0254,fire_image0415,fire_image0415_4.png,test
fire_c0135,fire_image0416,fire_image0416_0.png,train
fire_c0135,fire_image0416,fire_image0416_1.png,train
fire_c0135,fire_image0416,fire_image0416_2.png,train
fire_c0135,fire_image0416,fire_image0416_3.png,train
fire_c0135,fire_image0416,fire_image0416_4.png,train
fire_c0142,fire_image0417,fire_image0417_0.png,train
fire_c0142,fire_image0417,fire_image0417_1.png,train
fire_c0142,fire_image0417,fire_image0417_2.png,train
fire_c0142,fire_image0417,fire_image0417_3.png,train
fire_c0142,fire_image0417,fire_image0417_4.png,train
fire_c0367,fire_image0418,fire_image0418_0.png,val
fire_c0367,fire_image0418,fire_image0418_1.png,val
fire_c0367,fire_image0418,fire_image0418_2.png,val
fire_c0367,fire_image0418,fire_image0418_3.png,val
fire_c0367,fire_image0418,fire_image0418_4.png,val
fire_c0472,fire_image0419,fire_image0419_0.png,test
fire_c0472,fire_image0419,fire_image0419_1.png,test
fire_c0472,fire_image0419,fire_image0419_2.png,test
fire_c0472,fire_image0419,fire_image0419_3.png,test
fire_c0472,fire_image0419,fire_image0419_4.png,test
fire_c0296,fire_image0420,fire_image0420_0.png,test
fire_c0296,fire_image0420,fire_image0420_1.png,test
fire_c0296,fire_image0420,fire_image0420_2.png,test
fire_c0296,fire_image0420,fire_image0420_3.png,test
fire_c0296,fire_image0420,fire_image0420_4.png,test
fire_c0083,fire_image0421,fire_image0421_0.png,train
fire_c0083,fire_image0421,fire_image0421_1.png,train
fire_c0083,fire_image0421,fire_image0421_2.png,train
fire_c0083,fire_image0421,fire_image0421_3.png,train
fire_c0083,fire_image0421,fire_image0421_4.png,train
fire_c0108,fire_image0422,fire_image0422_0.png,train
fire_c0108,fire_image0422,fire_image0422_1.png,train
fire_c0108,fire_image0422,fire_image0422_2.png,train
fire_c0108,fire_image0422,fire_image0422_3.png,train
fire_c0108,fire_image0422,fire_image0422_4.png,train
fire_c0341,fire_image0423,fire_image0423_0.png,test
fire_c0341,fire_image0423,fire_image0423_1.png,test
fire_c0341,fire_image0423,fire_image0423_2.png,test
fire_c0341,fire_image0423,fire_image0423_3.png,test
fire_c0341,fire_image0423,fire_image0423_4.png,test
fire_c0285,fire_image0424,fire_image0424_0.png,train
fire_c0285,fire_image0424,fire_image0424_1.png,train
fire_c0285,fire_image0424,fire_image0424_2.png,train
fire_c0285,fire_image0424,fire_image0424_3.png,train
fire_c0285,fire_image0424,fire_image0424_4.png,train
fire_c0134,fire_image0425,fire_image0425_0.png,train
fire_c0134,fire_image0425,fire_image0425_1.png,train
fire_c0134,fire_image0425,fire_image0425_2.png,train
fire_c0134,fire_image0425,fire_image0425_3.png,train
